transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
FBtr0080878	FBtr0080878	4961	4919.57	0.00	0.00	0.00	100.00
FBtr0080880	FBtr0080880	1881	1839.57	1290.00	51.31	32.98	100.00
FBtr0080883	FBtr0080883	2070	2028.57	737.73	26.61	17.10	100.00
FBtr0080884	FBtr0080884	2234	2192.57	2489.18	83.07	53.40	100.00
FBtr0080885	FBtr0080885	2344	2302.57	95.07	3.02	1.94	100.00
FBtr0080886	FBtr0080886	2563	2521.57	69.64	2.02	1.30	100.00
FBtr0080887	FBtr0080887	1372	1330.57	178.80	9.83	6.32	100.00
FBtr0080888	FBtr0080888	837	795.57	1.11	0.10	0.07	100.00
FBtr0080889	FBtr0080889	681	639.57	5969.00	682.92	438.95	100.00
FBtr0080891	FBtr0080891	1075	1033.57	1256.00	88.92	57.15	100.00
FBtr0080892	FBtr0080892	2265	2223.57	726.92	23.92	15.38	100.00
FBtr0080893	FBtr0080893	1612	1570.57	775.84	36.15	23.23	100.00
FBtr0080894	FBtr0080894	1659	1617.57	260.44	11.78	7.57	100.00
FBtr0080895	FBtr0080895	6671	6629.57	0.00	0.00	0.00	100.00
FBtr0080896	FBtr0080896	6671	6629.57	12.54	0.14	0.09	100.00
FBtr0080897	FBtr0080897	6671	6629.57	0.00	0.00	0.00	100.00
FBtr0080898	FBtr0080898	6671	6629.57	0.00	0.00	0.00	100.00
FBtr0080899	FBtr0080899	6671	6629.57	0.00	0.00	0.00	100.00
FBtr0080900	FBtr0080900	6671	6629.57	0.00	0.00	0.00	100.00
FBtr0080901	FBtr0080901	6671	6629.57	0.00	0.00	0.00	100.00
FBtr0080902	FBtr0080902	6671	6629.57	12.54	0.14	0.09	100.00
FBtr0080903	FBtr0080903	6671	6629.57	0.00	0.00	0.00	100.00
FBtr0080905	FBtr0080905	7173	7131.57	6.92	0.07	0.05	100.00
FBtr0080906	FBtr0080906	7341	7299.57	0.00	0.00	0.00	100.00
FBtr0080907	FBtr0080907	7173	7131.57	0.00	0.00	0.00	0.00
FBtr0080908	FBtr0080908	1651	1609.57	354.00	16.09	10.34	100.00
FBtr0080909	FBtr0080909	1617	1575.57	41.07	1.91	1.23	100.00
FBtr0080910	FBtr0080910	1620	1578.57	3.00	0.14	0.09	100.00
FBtr0080911	FBtr0080911	1934	1892.57	432.49	16.72	10.75	100.00
FBtr0080912	FBtr0080912	1954	1912.57	28.32	1.08	0.70	100.00
FBtr0080914	FBtr0080914	3336	3294.57	0.00	0.00	0.00	0.00
FBtr0080915	FBtr0080915	2090	2048.57	249.47	8.91	5.73	100.00
FBtr0080916	FBtr0080916	2017	1975.57	0.00	0.00	0.00	100.00
FBtr0080917	FBtr0080917	2337	2295.57	17.98	0.57	0.37	100.00
FBtr0080919	FBtr0080919	3899	3857.57	2833.81	53.75	34.55	100.00
FBtr0080923	FBtr0080923	1041	999.57	0.00	0.00	0.00	0.00
FBtr0080925	FBtr0080925	1138	1096.57	1.00	0.07	0.04	100.00
FBtr0080926	FBtr0080926	1200	1158.57	0.00	0.00	0.00	100.00
FBtr0080927	FBtr0080927	1316	1274.57	6.52	0.37	0.24	100.00
FBtr0080928	FBtr0080928	2123	2081.57	1067.00	37.51	24.11	100.00
FBtr0080929	FBtr0080929	1681	1639.57	12.00	0.54	0.34	100.00
FBtr0080930	FBtr0080930	3237	3195.57	6395.00	146.44	94.12	100.00
FBtr0080931	FBtr0080931	1624	1582.57	1.00	0.05	0.03	100.00
FBtr0080932	FBtr0080932	1465	1423.57	105.06	5.40	3.47	100.00
FBtr0080933	FBtr0080933	1487	1445.57	12.46	0.63	0.41	100.00
FBtr0080934	FBtr0080934	705	663.57	560.45	61.80	39.72	100.00
FBtr0080935	FBtr0080935	4521	4479.57	5417.00	88.49	56.87	100.00
FBtr0080936	FBtr0080936	774	732.57	2296.14	229.35	147.42	100.00
FBtr0080937	FBtr0080937	529	487.57	296.95	44.57	28.64	100.00
FBtr0080940	FBtr0080940	2154	2112.57	2631.81	91.16	58.59	100.00
FBtr0080941	FBtr0080941	2376	2334.57	74.29	2.33	1.50	100.00
FBtr0080942	FBtr0080942	2247	2205.57	57.63	1.91	1.23	100.00
FBtr0080944	FBtr0080944	584	542.57	4.13	0.56	0.36	100.00
FBtr0080945	FBtr0080945	4232	4190.57	0.00	0.00	0.00	100.00
FBtr0080946	FBtr0080946	4189	4147.57	0.35	0.01	0.00	100.00
FBtr0080947	FBtr0080947	2239	2197.57	58.88	1.96	1.26	100.00
FBtr0080952	FBtr0080952	606	564.57	0.00	0.00	0.00	0.00
FBtr0080953	FBtr0080953	1184	1142.57	1.00	0.06	0.04	100.00
FBtr0080954	FBtr0080954	747	705.57	0.00	0.00	0.00	0.00
FBtr0080955	FBtr0080955	1526	1484.57	0.00	0.00	0.00	0.00
FBtr0080956	FBtr0080956	2066	2024.57	1694.17	61.23	39.36	100.00
FBtr0080957	FBtr0080957	1562	1520.57	562.00	27.04	17.38	100.00
FBtr0080959	FBtr0080959	727	685.57	1986.98	212.08	136.31	100.00
FBtr0080960	FBtr0080960	675	633.57	1.00	0.12	0.07	100.00
FBtr0080962	FBtr0080962	1176	1134.57	0.00	0.00	0.00	0.00
FBtr0080963	FBtr0080963	1185	1143.57	0.00	0.00	0.00	0.00
FBtr0080964	FBtr0080964	1173	1131.57	0.00	0.00	0.00	0.00
FBtr0080965	FBtr0080965	1233	1191.57	0.00	0.00	0.00	0.00
FBtr0080967	FBtr0080967	856	814.57	1.00	0.09	0.06	100.00
FBtr0080968	FBtr0080968	3449	3407.57	3115.92	66.91	43.01	100.00
FBtr0080969	FBtr0080969	4427	4385.57	304.74	5.08	3.27	100.00
FBtr0080970	FBtr0080970	1069	1027.57	0.00	0.00	0.00	0.00
FBtr0080971	FBtr0080971	1709	1667.57	1.93	0.08	0.05	100.00
FBtr0080972	FBtr0080972	3836	3794.57	5.07	0.10	0.06	100.00
FBtr0080975	FBtr0080975	5625	5583.57	407.58	5.34	3.43	100.00
FBtr0080976	FBtr0080976	5917	5875.57	681.78	8.49	5.46	100.00
FBtr0080977	FBtr0080977	5453	5411.57	0.00	0.00	0.00	100.00
FBtr0080979	FBtr0080979	1683	1641.57	1233.78	55.00	35.35	100.00
FBtr0080980	FBtr0080980	1758	1716.57	1.00	0.04	0.03	100.00
FBtr0080981	FBtr0080981	1314	1272.57	21.80	1.25	0.81	100.00
FBtr0080982	FBtr0080982	1284	1242.57	3066.64	180.59	116.08	100.00
FBtr0080983	FBtr0080983	548	506.57	427.90	61.81	39.73	100.00
FBtr0080984	FBtr0080984	1051	1009.57	353.00	25.59	16.45	100.00
FBtr0080986	FBtr0080986	1806	1764.57	0.00	0.00	0.00	0.00
FBtr0080987	FBtr0080987	2037	1995.57	18.82	0.69	0.44	100.00
FBtr0080988	FBtr0080988	636	594.57	0.00	0.00	0.00	0.00
FBtr0080989	FBtr0080989	852	810.57	4.00	0.36	0.23	100.00
FBtr0080990	FBtr0080990	1412	1370.57	0.00	0.00	0.00	0.00
FBtr0080991	FBtr0080991	2787	2745.57	1.00	0.03	0.02	100.00
FBtr0080993	FBtr0080993	3513	3471.57	70.00	1.48	0.95	100.00
FBtr0080994	FBtr0080994	1526	1484.57	1103.00	54.37	34.94	100.00
FBtr0080995	FBtr0080995	773	731.57	5.00	0.50	0.32	100.00
FBtr0080996	FBtr0080996	3266	3224.57	24.00	0.54	0.35	100.00
FBtr0080997	FBtr0080997	3306	3264.57	0.00	0.00	0.00	0.00
FBtr0080998	FBtr0080998	2255	2213.57	565.68	18.70	12.02	100.00
FBtr0080999	FBtr0080999	2428	2386.57	159.76	4.90	3.15	100.00
FBtr0081000	FBtr0081000	2477	2435.57	323.50	9.72	6.25	100.00
FBtr0081001	FBtr0081001	2458	2416.57	5212.00	157.82	101.44	100.00
